Bin	Sequences	Proportion	Patterns	Percent Full
itr_only	10000.0	1.0	286	0.0%
Totals	10000.0	1.0	286


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
itr_only	10000.0	1.0	286	0.0
Subclassification	Sequence Count	Repeats	Proportion of itr_only	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[2-144](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-150](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-147](-) ITR-FLIP[2-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-147](-) ITR-FLIP[1-143](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[8-146](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[5-146](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[5-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[2-143](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-153](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-146](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-144](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-144](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[1-142](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-144](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-146](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-143](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[2-142](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-148](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-143](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[2-145](+)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-142](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-147](-)
itr_only	0.5	0	5e-05	itr_only	False	False	False	I	ITR-FLIP[1-142](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[3-145](+) ITR-FLIP[1-145](+)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[1-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-145](-) ITR-FLIP[3-145](-)
itr_only	0.5	0	5e-05	itr_only	True	False	False	I	ITR-FLIP[1-142](-) ITR-FLIP[1-145](-)
