Bin	Sequences	Proportion	Patterns	Percent Full
payload_only	9982.0	0.9981001899810019	336	99.34381887397315%
untileable_sequences	12.0	0.0011998800119988001	0	0.0%
doubled_payload	7.0	0.0006999300069993001	8	14.285714285714285%
Totals	10001.0	1.0	344


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
payload_only	9982.0	0.9981	336	0.9934381887397316
Subclassification	Sequence Count	Repeats	Proportion of payload_only	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2863](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2863](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2862](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[4-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2862](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2862](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2863](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2862](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2862](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2865](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2861](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[2-2863](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2861](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[5-2861](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2861](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[2-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2861](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2861](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2864](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2861](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2863](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2861](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[3-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2860](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[3-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2860](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[2-2863](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2860](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	False	P	Payload[1-2858](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[5-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	False	P	Payload[1-2857](+)
payload_only	0.5	0	5.009016229212583e-05	reverse_linear	False	False	True	P	Payload[1-2864](-)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	False	P	Payload[1-2856](+)
payload_only	0.5	0	5.009016229212583e-05	forward_linear	False	False	True	P	Payload[1-2865](+)


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
untileable_sequences	12.0	0.0012	0	0.0
Subclassification	Sequence Count	Repeats	Proportion of untileable_sequences	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
untileable_sequences	12.0	-1	1.0	itr_only	False	False	False	empty	


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
doubled_payload	7.0	0.0007	8	0.14285714285714285
Subclassification	Sequence Count	Repeats	Proportion of doubled_payload	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
doubled_payload	1.0	0	0.14285714285714285	forward_linear	False	False	False	P P	Payload[4-227](+) Payload[196-2865](+)
doubled_payload	1.0	0	0.14285714285714285	forward_linear	False	True	False	P P	Payload[3-2031](+) polyA[63-None](+) Payload[2025-2865](+)
doubled_payload	1.0	0	0.14285714285714285	forward_linear	False	True	False	P P	Payload[1-787](+) polyC[51-None](+) Payload[784-2864](+)
doubled_payload	1.0	0	0.14285714285714285	forward_linear	False	True	False	P P	Payload[1-594](+) polyT[52-None](+) Payload[588-2865](+)
doubled_payload	1.0	0	0.14285714285714285	non_linear	False	False	True	P P	Payload[1-2861](+) Payload[2847-2861](-)
doubled_payload	1.0	0	0.14285714285714285	forward_linear	False	True	False	P P	Payload[1-2038](+) polyC[59-None](+) Payload[2037-2865](+)
doubled_payload	0.5	0	0.07142857142857142	forward_linear	False	True	False	P P	Payload[1-37](+) polyG[68-None](+) Payload[35-2865](+)
doubled_payload	0.5	0	0.07142857142857142	forward_linear	False	False	False	P P	Payload[1-2779](+) Payload[2824-2865](+)
