Bin	Sequences	Proportion	Patterns	Percent Full
truncated_sp_IPP	9918.5	0.9910571542765787	9468	0.2823007511216414%
untileable_sequences	45.0	0.0044964028776978415	0	0.0%
truncated_right	36.5	0.003647082334132694	41	0.0%
other	8.0	0.0007993605115907274	8	0.0%
Totals	10008.0	0.9999999999999999	9517


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_sp_IPP	9918.5	0.99106	9468	0.0028230075112164136
Subclassification	Sequence Count	Repeats	Proportion of truncated_sp_IPP	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-559](+) Payload[3-543](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-545](+) Payload[3-534](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-543](+) Payload[3-559](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-531](+) Payload[3-546](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-49](+) Payload[3-225](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-499](+) Payload[5-497](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-481](+) Payload[2-798](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-478](+) Payload[2-476](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-472](+) Payload[3-556](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-466](+) Payload[3-368](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-455](+) Payload[4-312](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-441](+) Payload[4-308](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-441](+) Payload[3-312](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-408](+) Payload[3-540](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-407](+) Payload[3-366](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-407](+) Payload[3-364](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-395](+) Payload[5-446](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-392](+) Payload[5-443](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-392](+) Payload[5-392](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-392](+) Payload[3-392](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-392](+) Payload[2-392](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-392](+) Payload[2-194](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-391](+) Payload[2-392](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-369](+) Payload[9-343](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-35](+) Payload[4-135](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-353](+) Payload[3-369](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-345](+) Payload[3-375](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-330](+) Payload[2-339](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-32](+) Payload[4-43](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-32](+) Payload[3-49](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-321](+) Payload[3-231](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-317](+) Payload[3-231](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-315](+) Payload[4-315](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-315](+) Payload[3-315](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-315](+) Payload[3-231](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-310](+) Payload[9-315](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-277](+) Payload[4-260](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-277](+) Payload[2-267](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-264](+) Payload[2-945](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-254](+) Payload[4-191](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-253](+) Payload[2-192](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-248](+) Payload[3-260](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-244](+) Payload[9-244](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-244](+) Payload[5-244](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-244](+) Payload[4-244](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-244](+) Payload[3-247](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-233](+) Payload[3-232](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-232](+) Payload[3-316](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-231](+) Payload[5-324](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-2302](+) Payload[2-2299](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-219](+) Payload[2-211](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-2036](+) Payload[2-2036](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-198](+) Payload[2-156](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-196](+) Payload[2-153](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-195](+) Payload[5-156](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-195](+) Payload[3-153](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-194](+) Payload[2-392](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-188](+) Payload[2-175](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-187](+) Payload[3-202](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-176](+) Payload[3-45](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-171](+) Payload[3-368](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-16](+) Payload[2-24](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-169](+) Payload[2-71](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-167](+) Payload[3-176](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1674](+) Payload[5-1690](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-166](+) Payload[2-254](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1578](+) Payload[5-1569](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-156](+) Payload[4-196](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-156](+) Payload[2-198](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-153](+) Payload[2-196](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1515](+) Payload[3-1501](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-149](+) Payload[2-198](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1483](+) Payload[3-1470](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1431](+) Payload[2-1441](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-141](+) Payload[3-134](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1416](+) Payload[2-55](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1399](+) Payload[1-1405](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1380](+) Payload[2-1390](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1310](+) Payload[2-1319](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-127](+) Payload[2-121](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1260](+) Payload[2-1259](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-124](+) Payload[2-121](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1240](+) Payload[5-1247](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1170](+) Payload[5-1209](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-116](+) Payload[5-116](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1122](+) Payload[3-1111](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1122](+) Payload[2-1111](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1111](+) Payload[2-1122](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1105](+) Payload[2-1106](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1104](+) Payload[2-1106](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-109](+) Payload[3-109](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-109](+) Payload[2-111](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1088](+) Payload[2-1107](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1018](+) Payload[3-999](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[4-1015](+) Payload[1-1023](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[39-2865](-) Payload[25-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[380-2865](-) Payload[245-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[379-2865](-) Payload[244-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[378-2865](-) Payload[245-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[378-2865](-) Payload[243-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[377-2865](-) Payload[355-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[377-2865](-) Payload[252-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[377-2865](-) Payload[246-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[377-2865](-) Payload[245-2864](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[377-2865](-) Payload[245-2861](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[377-2864](-) Payload[245-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[377-2863](-) Payload[245-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[373-2865](-) Payload[370-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[370-2865](-) Payload[385-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[370-2865](-) Payload[245-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[360-2863](-) Payload[314-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[359-2863](-) Payload[359-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[358-2865](-) Payload[366-2861](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[350-2863](-) Payload[308-2861](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[348-2865](-) Payload[308-2863](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[344-2865](-) Payload[323-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[343-2865](-) Payload[156-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[342-2865](-) Payload[155-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[339-2865](-) Payload[397-2862](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[328-2865](-) Payload[258-2863](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[325-2865](-) Payload[316-2861](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[319-2865](-) Payload[316-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[317-2865](-) Payload[329-2862](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[314-2865](-) Payload[315-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[314-2865](-) Payload[314-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[314-2865](-) Payload[297-2863](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[314-2864](-) Payload[306-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[314-2860](-) Payload[317-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[311-2865](-) Payload[297-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[310-2865](-) Payload[352-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[309-2865](-) Payload[350-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[308-2865](-) Payload[352-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[308-2865](-) Payload[351-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[308-2865](-) Payload[330-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[308-2863](-) Payload[350-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[308-2861](-) Payload[350-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[306-2865](-) Payload[330-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[306-2861](-) Payload[330-2865](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[300-2861](-) Payload[350-2863](+)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-99](+) Payload[5-99](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-99](+) Payload[4-99](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-99](+) Payload[3-101](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-98](+) Payload[4-106](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-98](+) Payload[3-63](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-98](+) Payload[3-100](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-987](+) Payload[5-973](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-97](+) Payload[3-106](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-96](+) Payload[3-115](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-963](+) Payload[5-863](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-953](+) Payload[4-953](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-951](+) Payload[2-949](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-927](+) Payload[3-931](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-91](+) Payload[4-104](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-91](+) Payload[3-104](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-912](+) Payload[3-912](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-90](+) Payload[4-125](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-90](+) Payload[3-92](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-89](+) Payload[3-88](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-886](+) Payload[3-874](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-881](+) Payload[9-881](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-87](+) Payload[3-73](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-871](+) Payload[4-852](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-871](+) Payload[3-852](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-865](+) Payload[3-865](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-863](+) Payload[3-863](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-863](+) Payload[3-852](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-84](+) Payload[3-67](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-830](+) Payload[3-309](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-82](+) Payload[3-58](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-81](+) Payload[5-294](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-81](+) Payload[3-73](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-80](+) Payload[3-97](-)
truncated_sp_IPP	1.0	0	0.00010082169682915764	non_linear	False	False	False	I P P	ITR-FLIP[1-145](-) Payload[3-802](+) Payload[3-35](-)
