Bin	Sequences	Proportion	Patterns	Percent Full
truncated_snapback_selfprime	9878.0	0.9877012298770123	10682	1.1945738003644462%
other	116.0	0.0115988401159884	129	2.586206896551724%
payload_only	6.0	0.0005999400059994001	4	0.0%
untileable_sequences	1.0	9.999000099990002e-05	0	0.0%
Totals	10001.0	1.0	10815


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_snapback_selfprime	9878.0	0.9877	10682	0.011945738003644462
Subclassification	Sequence Count	Repeats	Proportion of truncated_snapback_selfprime	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-366](+) Payload[3-407](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2210-2865](-) Payload[2198-2865](+) ITR-FLIP[1-165](+) Payload[245-2865](-) Payload[223-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-366](+) Payload[3-407](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2142-2865](-) Payload[1550-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) Payload[3-231](+) Payload[7-324](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2198-2865](-) Payload[2210-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-364](+) Payload[3-912](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-156](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[350-2865](-) Payload[308-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[367-2865](-) Payload[245-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-363](+) Payload[3-356](-) ITR-FLIP[1-165](+) Payload[5-724](+) Payload[2-715](-) ITR-FLIP[1-165](+) Payload[4-635](+) Payload[3-727](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1321-2865](-) Payload[1334-2865](+) ITR-FLIP[1-165](+) Payload[2142-2865](-) Payload[1550-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-363](+) Payload[3-356](-) ITR-FLIP[1-165](+) Payload[3-312](+) Payload[3-455](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[9-2865](-) Payload[9-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-363](+) Payload[3-356](-) ITR-FLIP[1-165](+) Payload[2-97](+) Payload[2-97](-) ITR-FLIP[1-165](+) Payload[154-2865](-) Payload[246-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[245-2865](-) Payload[377-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1872-2865](-) Payload[1857-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	False	False	False	P P I P P I P P I P P I	Payload[3-363](+) Payload[3-356](-) ITR-FLIP[1-165](+) Payload[2-578](+) Payload[2-587](-) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) Payload[2341-2865](-) Payload[2353-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[3-363](+) Payload[3-356](-) ITR-FLIP[1-165](+) Payload[1348-2865](-) Payload[1385-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-198](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[954-2865](-) Payload[954-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[948-2865](-) Payload[948-2865](+) ITR-FLIP[1-165](+) Payload[2136-2865](-) Payload[2160-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-363](+) Payload[3-356](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1782-2865](-) Payload[1789-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-321](+) Payload[3-231](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-363](+) Payload[3-356](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1416-2865](-) Payload[1425-2865](+) ITR-FLIP[1-165](+) Payload[2-40](+) Payload[2-40](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-649](+) Payload[3-651](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-363](+) Payload[3-335](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1958-2865](-) Payload[1945-2864](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1385](+) Payload[2-1383](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-362](+) Payload[3-354](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[954-2865](-) Payload[954-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-392](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-361](+) Payload[8-384](-) ITR-FLIP[1-165](+) Payload[2-465](+) Payload[2-49](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[2-1271](+) Payload[2-1271](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[319-2865](-) Payload[314-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	False	P P I P P I	Payload[3-361](+) Payload[3-384](-) ITR-FLIP[1-165](+) ITR-FLIP[4-165](+) Payload[2618-2865](-) Payload[2597-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-361](+) Payload[3-384](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[674-2865](-) Payload[564-2865](+) ITR-FLIP[1-165](+) Payload[675-2865](-) Payload[564-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-361](+) Payload[3-384](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2778-2865](-) Payload[2763-2865](+) ITR-FLIP[1-165](+) Payload[628-2865](-) Payload[672-2865](+) ITR-FLIP[1-165](+) Payload[1868-2865](-) Payload[1849-2865](+) ITR-FLIP[1-165](+) Payload[1662-2865](-) Payload[1700-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-361](+) Payload[3-384](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[247-2865](-) Payload[158-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1122](+) Payload[2-1111](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-361](+) Payload[3-384](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1747-2865](-) Payload[1789-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1893-2865](-) Payload[1806-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1995-2865](-) Payload[2003-2865](+) ITR-FLIP[1-165](+) Payload[2770-2865](-) Payload[2792-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-361](+) Payload[3-366](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-315](+) Payload[3-315](-) ITR-FLIP[1-165](+) Payload[314-2853](-) Payload[297-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-1111](+) Payload[2-1122](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-361](+) Payload[3-361](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[158-2865](-) Payload[247-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-196](+) Payload[2-153](-) ITR-FLIP[1-165](+) Payload[3-109](+) Payload[4-109](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-360](+) Payload[3-354](-) ITR-FLIP[1-165](+) Payload[3-294](+) Payload[3-283](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1351-2865](-) Payload[1411-2865](+) ITR-FLIP[1-165](+) Payload[1764-2865](-) Payload[1756-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	False	P P I P P I	Payload[3-360](+) Payload[3-354](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-455](+) Payload[3-312](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-360](+) Payload[3-354](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1066-2865](-) Payload[1012-2865](+) ITR-FLIP[1-165](+) Payload[695-2865](-) Payload[732-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-359](+) Payload[5-371](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-634](+) Payload[3-732](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-166](+) Payload[3-178](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	False	P P I P P I	Payload[3-359](+) Payload[3-371](-) ITR-FLIP[1-165](+) Payload[3-248](+) Payload[3-260](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	False	False	False	P P I P P I P P I P P I P P I	Payload[3-359](+) Payload[3-371](-) ITR-FLIP[1-165](+) Payload[2-438](+) Payload[2-450](-) ITR-FLIP[1-165](+) Payload[8-2218](+) Payload[3-2229](-) ITR-FLIP[1-165](+) Payload[873-2865](-) Payload[886-2865](+) ITR-FLIP[1-165](+) Payload[2-587](+) Payload[2-578](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-359](+) Payload[3-371](-) ITR-FLIP[1-165](+) Payload[1362-2865](-) Payload[1301-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1425-2865](-) Payload[1416-2865](+) ITR-FLIP[1-163](+) Payload[2-129](+) Payload[2-122](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-359](+) Payload[3-371](-) ITR-FLIP[1-165](+) ITR-FLIP[7-165](+) Payload[1220-2865](-) Payload[1220-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-211](+) Payload[2-217](-) ITR-FLIP[1-165](+) Payload[937-2865](-) Payload[913-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[3-359](+) Payload[3-371](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[5-159](+) Payload[5-159](-) ITR-FLIP[1-165](+) Payload[1727-2865](-) Payload[1711-2865](+) ITR-FLIP[3-165](+) Payload[2-449](+) Payload[2-392](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1385-2865](-) Payload[1348-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-244](+) Payload[3-244](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-359](+) Payload[3-371](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-99](+) Payload[3-99](-) ITR-FLIP[1-163](+) Payload[2678-2865](-) Payload[2655-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	False	P P I P P I	Payload[3-358](+) Payload[3-403](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[751-2865](-) Payload[792-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[3-358](+) Payload[3-364](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-392](-) ITR-FLIP[1-165](+) Payload[2771-2865](-) Payload[2645-2865](+) ITR-FLIP[1-165](+) Payload[2-1063](+) Payload[2-1049](-) ITR-FLIP[1-165](+) Payload[1693-2865](-) Payload[1670-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-312](+) Payload[3-455](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-358](+) Payload[3-361](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2783-2865](-) Payload[2603-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-358](+) Payload[3-357](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2464-2865](-) Payload[830-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[707-2865](-) Payload[413-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[948-2865](-) Payload[915-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2652-2865](-) Payload[2672-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-357](+) Payload[3-357](-) ITR-FLIP[4-165](+) Payload[2439-2865](-) Payload[2417-2865](+) ITR-FLIP[1-165](+) Payload[330-2865](-) Payload[306-2865](+) ITR-FLIP[1-165](+) Payload[2208-2865](-) Payload[2215-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-357](+) Payload[3-357](-) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-392](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2458-2865](-) Payload[2522-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-357](+) Payload[3-357](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1621-2865](-) Payload[1628-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2400-2865](-) Payload[2378-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-356](+) Payload[3-363](-) ITR-FLIP[1-165](+) Payload[3-730](+) Payload[3-624](-) ITR-FLIP[1-165](+) Payload[1367-2865](-) Payload[1353-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1621-2865](-) Payload[1628-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-355](+) Payload[4-355](-) ITR-FLIP[1-165](+) ITR-FLIP[5-165](+) Payload[1476-2865](-) Payload[1486-2865](+) ITR-FLIP[1-165](+) Payload[891-2865](-) Payload[862-2865](+) ITR-FLIP[1-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-355](+) Payload[3-355](-) ITR-FLIP[1-165](+) Payload[2-392](+) Payload[2-392](-) ITR-FLIP[1-165](+) Payload[564-2865](-) Payload[671-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2631-2865](-) Payload[2617-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[3-355](+) Payload[3-355](-) ITR-FLIP[1-165](+) Payload[2-194](+) Payload[2-392](-) ITR-FLIP[1-165](+) Payload[5-1428](+) Payload[4-1421](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[564-2865](-) Payload[671-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[4-578](+) Payload[2-587](-) ITR-FLIP[1-165](+) Payload[1518-2865](-) Payload[1498-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	False	False	False	P P I P P I P P I P P I	Payload[3-355](+) Payload[3-355](-) ITR-FLIP[1-165](+) Payload[1331-2865](-) Payload[1300-2865](+) ITR-FLIP[1-165](+) Payload[7-635](+) Payload[3-727](-) ITR-FLIP[1-165](+) Payload[1267-2865](-) Payload[1874-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-355](+) Payload[3-355](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2277-2865](-) Payload[2284-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-163](+) Payload[1945-2865](-) Payload[1958-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-952](+) Payload[2-592](-) ITR-FLIP[21-165](-) ITR-FLIP[22-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-355](+) Payload[3-355](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1386-2865](-) Payload[1361-2865](+) ITR-FLIP[1-165](+) Payload[938-2865](-) Payload[947-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1552-2865](-) Payload[1567-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-354](+) Payload[3-338](-) ITR-FLIP[1-165](+) Payload[2603-2865](-) Payload[2610-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1311-2865](-) Payload[2490-2865](+) ITR-FLIP[1-165](+) Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-353](+) Payload[3-378](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2215-2865](-) Payload[2260-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[780-2865](-) Payload[819-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[1-165](+) Payload[786-2865](-) Payload[2165-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1674-2865](-) Payload[1674-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[952-2865](-) Payload[938-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[162-2865](-) Payload[375-2865](+) ITR-FLIP[1-165](+) Payload[890-2865](-) Payload[863-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-283](+) Payload[3-294](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[717-2865](-) Payload[697-2865](+) ITR-FLIP[1-161](+) ITR-FLIP[1-165](+) Payload[3-232](+) Payload[3-317](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-315](+) Payload[3-315](-) ITR-FLIP[1-165](+) Payload[4-1504](+) Payload[2-1501](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[7-244](+) Payload[3-244](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-64](+) Payload[3-79](-) ITR-FLIP[1-165](+) Payload[898-2865](-) Payload[866-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[4-198](+) Payload[2-198](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[2-194](+) Payload[2-392](-) ITR-FLIP[1-165](+) Payload[674-2865](-) Payload[564-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[3-99](+) Payload[3-99](-) ITR-FLIP[1-165](+) Payload[2678-2865](-) Payload[2655-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[699-2865](-) Payload[1974-2865](+) ITR-FLIP[1-165](+) Payload[2-437](+) Payload[2-449](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	3	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[3-441](+) Payload[3-233](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-1049](+) Payload[3-1063](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1587-2865](-) Payload[1683-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	5	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[3-251](+) Payload[3-268](-) ITR-FLIP[1-165](+) Payload[441-2865](-) Payload[422-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[1425-2865](-) Payload[1416-2865](+) ITR-FLIP[1-165](+) Payload[246-2865](-) Payload[154-2865](+) ITR-FLIP[1-165](+) Payload[2-1152](+) Payload[2-1160](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	1	0.00010123506782749544	non_linear	True	False	False	P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[3-142](+) Payload[4-134](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[2597-2865](-) Payload[2618-2860](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-537](+) Payload[3-568](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-277](+) Payload[3-306](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[247-2865](-) Payload[158-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[2-656](+) Payload[2-654](-) ITR-FLIP[1-165](+) Payload[1175-2865](-) Payload[1189-2865](+) ITR-FLIP[1-165](+) Payload[1042-2865](-) Payload[1021-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[9-2865](-) Payload[45-2865](+) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	2	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[1453-2865](-) Payload[1423-2865](+) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-79](+) Payload[3-64](-) ITR-FLIP[21-165](-)
truncated_snapback_selfprime	1.0	4	0.00010123506782749544	non_linear	True	False	False	P P I P P I P P I P P I P P I	Payload[3-353](+) Payload[3-369](-) ITR-FLIP[1-165](+) Payload[1323-2865](-) Payload[1301-2865](+) ITR-FLIP[1-165](+) Payload[2-198](+) Payload[2-155](-) ITR-FLIP[1-165](+) ITR-FLIP[1-165](+) Payload[3-231](+) Payload[3-321](-) ITR-FLIP[1-165](+) Payload[954-2865](-) Payload[954-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
