Bin	Sequences	Proportion	Patterns	Percent Full
snapback	9966.5	0.99665	7307	0.20067225204434855%
other	15.5	0.00155	17	0.0%
truncated_right	10.0	0.001	4	0.0%
irregular_payload	6.0	0.0006	6	0.0%
untileable_sequences	1.0	0.0001	0	0.0%
truncated_sp_IPP	1.0	0.0001	1	0.0%
Totals	10000.0	1.0000000000000002	7335


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
snapback	9966.5	0.99665	7307	0.0020067225204434855
Subclassification	Sequence Count	Repeats	Proportion of snapback	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1422-2865](-) Payload[1417-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1417-2865](-) Payload[1422-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1416-2865](-) Payload[1425-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1416-2865](-) Payload[1425-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1395-2865](-) Payload[1442-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1385-2865](-) Payload[1348-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1375-2865](-) Payload[1297-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1365-2865](-) Payload[1763-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1362-2865](-) Payload[1304-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1333-2865](-) Payload[1142-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1306-2865](-) Payload[1306-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1297-2865](-) Payload[1325-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1282-2865](-) Payload[1280-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1259-2865](-) Payload[1253-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1222-2865](-) Payload[1312-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1162-2865](-) Payload[1941-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1140-2865](-) Payload[1139-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1129-2865](-) Payload[1129-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1051-2865](-) Payload[1025-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1050-2865](-) Payload[1038-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1048-2865](-) Payload[1048-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1043-2865](-) Payload[1043-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1043-2865](-) Payload[1043-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1026-2865](-) Payload[1021-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1025-2865](-) Payload[1051-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1025-2865](-) Payload[1051-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1021-2865](-) Payload[1045-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[1018-2865](-) Payload[1026-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[994-2865](-) Payload[948-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[991-2865](-) Payload[991-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[949-2865](-) Payload[918-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[948-2865](-) Payload[948-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[944-2865](-) Payload[952-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[912-2865](-) Payload[817-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[912-2865](-) Payload[817-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[9-2865](-) Payload[45-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[9-2865](-) Payload[45-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[898-2865](-) Payload[866-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[876-2865](-) Payload[2370-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[868-2865](-) Payload[887-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[864-2865](-) Payload[2358-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[847-2865](-) Payload[836-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[843-2865](-) Payload[847-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[818-2865](-) Payload[818-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[790-2865](-) Payload[790-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[783-2865](-) Payload[819-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[780-2865](-) Payload[819-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[779-2865](-) Payload[829-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[751-2865](-) Payload[829-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[724-2865](-) Payload[694-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[717-2865](-) Payload[697-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[715-2865](-) Payload[607-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[693-2865](-) Payload[710-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[669-2865](-) Payload[567-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[658-2865](-) Payload[557-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[657-2865](-) Payload[563-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[675-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[564-2865](-) Payload[675-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[56-2865](-) Payload[10-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[5-244](+) Payload[3-244](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[5-156](+) Payload[2-198](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[471-2865](-) Payload[471-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[466-2865](-) Payload[470-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-244](+) Payload[3-244](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[4-160](+) Payload[2-159](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[314-2865](-) Payload[297-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[312-2865](-) Payload[314-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-99](+) Payload[3-99](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-99](+) Payload[3-80](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-94](+) Payload[3-80](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-90](+) Payload[3-92](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-89](+) Payload[3-89](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-871](+) Payload[3-852](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-79](+) Payload[3-64](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-747](+) Payload[3-747](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-73](+) Payload[3-87](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-736](+) Payload[3-624](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-725](+) Payload[3-617](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-633](+) Payload[3-727](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-625](+) Payload[5-731](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-625](+) Payload[3-731](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-57](+) Payload[3-77](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-574](+) Payload[3-571](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-485](+) Payload[3-485](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-453](+) Payload[3-387](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-445](+) Payload[3-445](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-440](+) Payload[3-440](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-375](+) Payload[3-352](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-366](+) Payload[3-407](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-346](+) Payload[3-375](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-32](+) Payload[3-51](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-32](+) Payload[3-49](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-324](+) Payload[3-231](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-277](+) Payload[3-473](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-271](+) Payload[3-243](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-260](+) Payload[3-248](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-248](+) Payload[3-260](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-244](+) Payload[4-244](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-244](+) Payload[4-244](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-243](+) Payload[3-271](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-230](+) Payload[3-243](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-228](+) Payload[3-208](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-1981](+) Payload[3-2140](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-176](+) Payload[3-167](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-104](+) Payload[3-93](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-101](+) Payload[3-99](-) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[3-101](+) Payload[3-99](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2823-2865](-) Payload[2829-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2776-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2787-2865](-) Payload[2579-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2776-2865](-) Payload[2788-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2747-2865](-) Payload[571-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2743-2865](-) Payload[2738-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2686-2865](-) Payload[2624-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2678-2865](-) Payload[2655-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2672-2865](-) Payload[2652-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2655-2865](-) Payload[2678-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2652-2865](-) Payload[2672-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2649-2865](-) Payload[2608-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2644-2865](-) Payload[2636-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2617-2865](-) Payload[2592-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2617-2865](-) Payload[2592-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2602-2865](-) Payload[2624-2865](+) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2597-2865](-) Payload[2618-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	2.0	0	0.00020067225204434857	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) ITR-FLIP[1-145](-) Payload[2592-2865](-) Payload[2617-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
