Bin	Sequences	Proportion	Patterns	Percent Full
truncated_sp_PPI	9970.5	0.99705	5508	0.2306805074971165%
other	11.5	0.00115	12	0.0%
payload_only	9.0	0.0009	4	0.0%
truncated_left	8.0	0.0008	8	0.0%
untileable_sequences	1.0	0.0001	0	0.0%
Totals	10000.0	1.0	5532


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_sp_PPI	9970.5	0.99705	5508	0.002306805074971165
Subclassification	Sequence Count	Repeats	Proportion of truncated_sp_PPI	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1200](+) Payload[2-1200](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1186](+) Payload[2-1179](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1179](+) Payload[2-1186](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1170](+) Payload[2-1209](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1152](+) Payload[2-1160](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1130](+) Payload[2-1128](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1126](+) Payload[2-1132](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1122](+) Payload[4-1111](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1122](+) Payload[2-1114](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1112](+) Payload[2-1119](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1111](+) Payload[2-1122](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-110](+) Payload[2-106](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1060](+) Payload[2-1060](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1050](+) Payload[2-1054](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1043](+) Payload[2-1073](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1013](+) Payload[5-1015](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-1005](+) Payload[2-1008](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1996-2865](-) Payload[1941-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1932-2865](-) Payload[1952-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1913-2865](-) Payload[1891-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1909-2865](-) Payload[1956-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1892-2865](-) Payload[1861-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1864-2865](-) Payload[1348-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1861-2865](-) Payload[1892-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1857-2865](-) Payload[1806-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1856-2865](-) Payload[1870-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1850-2865](-) Payload[1785-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1832-2865](-) Payload[1832-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1831-2865](-) Payload[1841-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1811-2865](-) Payload[1799-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1806-2865](-) Payload[1889-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1800-2865](-) Payload[2535-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1764-2865](-) Payload[1758-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1763-2865](-) Payload[1365-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1757-2865](-) Payload[821-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1743-2865](-) Payload[1743-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1738-2865](-) Payload[1732-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1727-2865](-) Payload[1711-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1723-2865](-) Payload[1697-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1722-2865](-) Payload[1722-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1696-2865](-) Payload[1708-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1693-2865](-) Payload[1670-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1686-2860](-) Payload[1674-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1677-2865](-) Payload[1720-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1670-2865](-) Payload[1688-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1660-2865](-) Payload[1675-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1657-2865](-) Payload[1674-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1655-2865](-) Payload[1637-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1639-2865](-) Payload[1587-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1637-2865](-) Payload[1644-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1636-2865](-) Payload[1372-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1631-2865](-) Payload[1654-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1622-2865](-) Payload[1691-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1619-2865](-) Payload[1608-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1612-2865](-) Payload[1441-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1611-2865](-) Payload[1493-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1591-2865](-) Payload[1469-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1590-2865](-) Payload[1488-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1584-2865](-) Payload[1566-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1582-2865](-) Payload[1573-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1573-2865](-) Payload[1582-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1573-2865](-) Payload[1466-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1567-2865](-) Payload[1552-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1559-2865](-) Payload[1635-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1552-2865](-) Payload[1567-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1549-2865](-) Payload[1540-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1545-2865](-) Payload[1572-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1533-2865](-) Payload[1539-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1521-2865](-) Payload[1412-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1508-2865](-) Payload[1508-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1507-2865](-) Payload[1520-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1483-2865](-) Payload[2716-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1466-2865](-) Payload[1573-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1452-2865](-) Payload[1434-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1425-2865](-) Payload[1425-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1424-2865](-) Payload[1414-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1423-2865](-) Payload[1278-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1418-2865](-) Payload[1411-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1406-2865](-) Payload[1406-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1399-2865](-) Payload[1409-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1394-2865](-) Payload[1390-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1389-2865](-) Payload[1267-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1385-2865](-) Payload[1348-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1381-2865](-) Payload[1381-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1378-2865](-) Payload[1411-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1378-2865](-) Payload[1378-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1376-2865](-) Payload[1387-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1375-2865](-) Payload[1297-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1365-2865](-) Payload[1763-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1362-2865](-) Payload[1304-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1362-2865](-) Payload[1301-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1361-2865](-) Payload[1386-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1361-2865](-) Payload[1381-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1350-2865](-) Payload[1315-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1348-2865](-) Payload[1864-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1333-2865](-) Payload[1142-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1330-2865](-) Payload[1296-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1328-2865](-) Payload[1388-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1309-2865](-) Payload[1280-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1308-2865](-) Payload[1361-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1304-2865](-) Payload[1362-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1304-2865](-) Payload[1304-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1297-2865](-) Payload[1325-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1296-2865](-) Payload[1226-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1294-2865](-) Payload[1351-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1293-2865](-) Payload[1284-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1285-2865](-) Payload[1147-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1259-2865](-) Payload[1259-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1241-2865](-) Payload[1253-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1222-2865](-) Payload[1225-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1208-2865](-) Payload[1209-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1195-2865](-) Payload[1176-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1191-2865](-) Payload[1205-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1184-2865](-) Payload[1071-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1162-2865](-) Payload[1941-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1159-2865](-) Payload[1154-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1147-2865](-) Payload[1124-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1128-2865](-) Payload[1074-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1104-2865](-) Payload[993-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1090-2865](-) Payload[1091-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1083-2865](-) Payload[1083-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1073-2865](-) Payload[1012-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1072-2865](-) Payload[1053-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1070-2865](-) Payload[1083-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1053-2865](-) Payload[1072-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1045-2865](-) Payload[1021-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1010-2865](-) Payload[1022-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1001-2865](-) Payload[981-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[674-2865](-) Payload[564-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[564-2864](-) Payload[674-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[4-727](+) Payload[3-635](-) ITR-FLIP[21-165](+)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[3-635](+) Payload[3-727](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[4-232](+) Payload[3-317](-) ITR-FLIP[21-165](+)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[3-317](+) Payload[3-232](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[377-2865](-) Payload[245-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[245-2864](-) Payload[377-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[3-392](+) Payload[2-392](-) ITR-FLIP[22-165](+)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-392](+) Payload[2-392](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[3-198](+) Payload[2-198](-) ITR-FLIP[22-165](+)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[2-198](+) Payload[2-198](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1385-2864](-) Payload[1348-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	2.0	0	0.00020059174564966651	non_linear	False	False	False	P P I	Payload[1348-2865](-) Payload[1385-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[954-2865](-) Payload[954-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[954-2864](-) Payload[954-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[669-2864](-) Payload[564-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[564-2865](-) Payload[669-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[9-2864](-) Payload[45-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[45-2865](-) Payload[9-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[4-312](+) Payload[3-455](-) ITR-FLIP[21-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[3-455](+) Payload[3-312](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[4-315](+) Payload[3-315](-) ITR-FLIP[21-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[3-315](+) Payload[3-315](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[2678-2864](-) Payload[2655-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[2655-2865](-) Payload[2678-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[2678-2865](-) Payload[2655-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[2655-2864](-) Payload[2678-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[3-194](+) Payload[2-392](-) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[2-392](+) Payload[2-194](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[3-254](+) Payload[2-192](-) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[2-192](+) Payload[2-254](-) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[247-2864](-) Payload[158-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[158-2865](-) Payload[247-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[247-2865](-) Payload[158-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[158-2864](-) Payload[247-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[1050-2864](-) Payload[1038-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[1038-2865](-) Payload[1050-2865](+) ITR-FLIP[21-165](-)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[1051-2864](-) Payload[1025-2865](+) ITR-FLIP[22-165](+)
truncated_sp_PPI	1.5	0	0.00015044380923724988	non_linear	False	False	False	P P I	Payload[1025-2865](-) Payload[1051-2865](+) ITR-FLIP[21-165](-)
