Bin	Sequences	Proportion	Patterns	Percent Full
truncated_left	9949.5	0.994751049790042	1899	99.47233529323081%
untileable_sequences	45.0	0.004499100179964007	0	0.0%
other	7.5	0.0007498500299940012	8	0.0%
Totals	10002.0	1.0	1907


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
truncated_left	9949.5	0.99475	1899	0.9947233529323082
Subclassification	Sequence Count	Repeats	Proportion of truncated_left	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[7-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[7-2865](+) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[7-2865](+) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[6-2865](+) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[6-2865](+) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[6-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[6-2865](+) ITR-FLIP[21-164](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[6-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[6-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[6-2865](+) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[6-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[6-2864](+) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[6-2862](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[26-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2865](+) ITR-FLIP[26-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[25-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[25-163](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2865](+) ITR-FLIP[23-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2865](+) ITR-FLIP[23-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[22-165](-) ITR-FLIP[23-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[22-165](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[22-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2865](+) ITR-FLIP[22-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2865](+) ITR-FLIP[22-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[30-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[28-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[26-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[25-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[24-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-162](-) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-162](-) ITR-FLIP[21-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[21-158](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-160](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-159](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-159](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-159](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2865](+) ITR-FLIP[21-135](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2865](+) ITR-FLIP[20-165](-) ITR-FLIP[22-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[23-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2864](+) ITR-FLIP[21-164](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2864](+) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2864](+) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2863](+) ITR-FLIP[25-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[25-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2861](+) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2861](+) ITR-FLIP[21-164](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[5-2861](+) ITR-FLIP[20-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2860](+) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[5-2860](+) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	False	P I	Payload[5-2858](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	False	P I	Payload[5-2858](+) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	False	P I	Payload[5-2857](+) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	False	P I	Payload[5-2854](+) ITR-FLIP[21-165](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[9-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[30-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[30-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[30-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[28-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[26-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[25-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[24-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[24-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[24-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[22-159](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[23-163](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[23-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[23-159](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[22-165](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[22-163](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[22-162](-) ITR-FLIP[21-151](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[31-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[28-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[25-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[24-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-164](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-164](-) ITR-FLIP[21-159](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-162](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-162](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-160](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-160](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-159](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2865](+) ITR-FLIP[21-158](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2864](+) ITR-FLIP[24-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2864](+) ITR-FLIP[23-161](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2864](+) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2864](+) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2864](+) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2864](+) ITR-FLIP[21-162](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2863](+) ITR-FLIP[28-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2863](+) ITR-FLIP[26-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2863](+) ITR-FLIP[24-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2863](+) ITR-FLIP[23-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2863](+) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2862](+) ITR-FLIP[22-165](-) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2862](+) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2861](+) ITR-FLIP[23-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2861](+) ITR-FLIP[23-165](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2861](+) ITR-FLIP[23-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2861](+) ITR-FLIP[21-165](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2861](+) ITR-FLIP[21-164](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2861](+) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2860](+) ITR-FLIP[24-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2860](+) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[4-2860](+) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[4-2859](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	False	P I	Payload[4-2855](+) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	False	P I	Payload[4-2853](+) ITR-FLIP[23-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[30-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[28-165](-) ITR-FLIP[27-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[27-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[26-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[26-160](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[25-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[24-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[24-164](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[23-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[23-159](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[23-158](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[22-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[22-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[22-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[28-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[24-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-159](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-158](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2865](+) ITR-FLIP[21-157](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2865](+) ITR-FLIP[20-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[21-163](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2864](+) ITR-FLIP[21-164](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2864](+) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2863](+) ITR-FLIP[23-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[24-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2863](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2863](+) ITR-FLIP[21-162](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2862](+) ITR-FLIP[21-164](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2861](+) ITR-FLIP[21-165](-) ITR-FLIP[22-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[3-2861](+) ITR-FLIP[21-163](-) ITR-FLIP[22-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[3-2860](+) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	False	P I	Payload[3-2858](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	False	P I	Payload[3-2856](+) ITR-FLIP[21-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[2-2865](+) ITR-FLIP[32-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[2-2865](+) ITR-FLIP[30-165](-) ITR-FLIP[25-162](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	False	False	True	P I	Payload[2-2865](+) ITR-FLIP[28-165](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[2-2865](+) ITR-FLIP[26-165](-) ITR-FLIP[21-156](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[2-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[21-161](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[2-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[21-160](-)
truncated_left	1.0	0	0.00010050756319413036	forward_linear	True	False	True	P I	Payload[2-2865](+) ITR-FLIP[23-158](-) ITR-FLIP[21-165](-)
