Bin	Sequences	Proportion	Patterns	Percent Full
other	10000.0	1.0	224	100.0%
Totals	10000.0	1.0	224


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
other	10000.0	1.0	224	1.0
Subclassification	Sequence Count	Repeats	Proportion of other	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
other	0.5	0	5e-05	non_linear	False	True	True	P P P P	Payload[1-2864](-) Payload[1722-2864](-) polyT[107-None](+) Payload[1-1739](-) Payload[1-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[9-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[5-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[5-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[4-2865](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[2-2865](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2860](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-1770](+) Payload[1922-2865](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P P	Payload[1-2865](+) Payload[1-198](+) Payload[269-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2860](-) Payload[1-2864](-)
other	0.5	0	5e-05	reverse_linear	False	False	True	P P P	Payload[1-2864](-) Payload[1-2864](-) Payload[1-2864](-)
other	0.5	0	5e-05	forward_linear	False	True	True	P P P P	Payload[1-2760](+) polyC[87-None](+) Payload[2751-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P P	Payload[1-2140](+) Payload[2517-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	0.5	0	5e-05	forward_linear	False	False	True	P P P P	Payload[1-1526](+) Payload[1925-2865](+) Payload[1-2865](+) Payload[1-2865](+)
