Bin	Sequences	Proportion	Patterns	Percent Full
other	9972.0	0.9969009297210837	2238	100.0%
untileable_sequences	31.0	0.003099070278916325	0	0.0%
Totals	10003.0	1.0	2238


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
other	9972.0	0.9969	2238	1.0
Subclassification	Sequence Count	Repeats	Proportion of other	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2863](+) Payload[4-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2863](+) Payload[1-2865](+) Payload[4-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2863](+) Payload[1-2865](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2863](+) Payload[1-2865](+) Payload[1-2862](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2863](+) Payload[1-2865](+) Payload[1-2857](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2863](+) Payload[1-2864](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2862](+) Payload[2-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2862](+) Payload[1-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2862](+) Payload[1-2863](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2860](+) Payload[1-2865](+) Payload[5-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2860](+) Payload[1-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2859](+) Payload[1-2860](+) Payload[1-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[3-2858](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P P	Payload[3-2629](+) Payload[2784-2861](+) Payload[1-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[9-2865](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P P	Payload[2-2865](+) Payload[7-37](+) Payload[83-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[7-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[5-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[5-2865](+) Payload[3-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[5-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[5-2863](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[5-2863](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[4-2865](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[4-2865](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[4-2865](+) Payload[1-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[4-2865](+) Payload[1-2848](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[4-2864](+) Payload[6-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[3-2865](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[3-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[3-2865](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[3-2864](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[3-2864](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[3-2858](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[2-2865](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[2-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[2-2865](+) Payload[1-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[2-2863](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[16-2865](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[9-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[5-2858](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[3-2862](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[2-2860](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2865](+) Payload[1-2860](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2864](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2863](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2863](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2863](+) Payload[1-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2862](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2860](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2859](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2865](+) Payload[1-2857](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[4-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[3-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[1-2865](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[1-2865](+) Payload[1-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[1-2864](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[1-2863](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2864](+) Payload[1-2860](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[4-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[2-2863](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[1-2865](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[1-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[1-2865](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[1-2865](+) Payload[1-2860](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[1-2863](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2863](+) Payload[1-2861](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2862](+) Payload[1-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2862](+) Payload[1-2865](+) Payload[4-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2862](+) Payload[1-2862](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2861](+) Payload[4-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2861](+) Payload[4-2865](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2861](+) Payload[1-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2861](+) Payload[1-2865](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2861](+) Payload[1-2865](+) Payload[1-2852](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2861](+) Payload[1-2862](+) Payload[2-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2860](+) Payload[5-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2860](+) Payload[4-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2860](+) Payload[1-2862](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2860](+) Payload[1-2861](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2858](+) Payload[3-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2858](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[2-2858](+) Payload[1-2865](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[14-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[14-2864](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[13-2865](+) Payload[5-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[13-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[12-2865](+) Payload[3-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[11-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[10-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[10-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	True	True	P P P P	Payload[1-639](+) polyG[66-None](+) Payload[638-2865](+) Payload[1-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	True	True	P P P P	Payload[1-399](+) polyG[61-None](+) polyG[50-None](+) Payload[399-2865](+) Payload[4-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[9-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[9-2865](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[8-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[8-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[8-2864](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[7-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[7-2864](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2865](+) Payload[5-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2865](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2865](+) Payload[1-2860](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2864](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2864](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[6-2864](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[4-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[4-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[3-2862](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[3-2858](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[2-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	True	True	P P P P	Payload[1-2865](+) Payload[5-2865](+) Payload[1-227](+) polyC[138-None](+) Payload[196-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[9-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[4-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2864](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2863](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2863](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2862](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2862](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2860](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2859](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[5-2857](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[9-2843](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[5-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[4-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[4-2862](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[3-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[3-2858](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[10-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2865](+) Payload[1-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2864](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2864](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2864](+) Payload[1-2862](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2864](+) Payload[1-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2863](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2863](+) Payload[3-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2863](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2862](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2861](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2861](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2860](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2860](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2859](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[4-2858](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[2-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[2-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[1-2862](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[1-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2865](+) Payload[1-2853](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2864](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2864](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2864](+) Payload[3-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2863](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2863](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2863](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2863](+) Payload[1-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2862](+) Payload[1-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[3-2861](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[5-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[5-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[4-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[3-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[2-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2865](+) Payload[1-2860](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2864](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2864](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2864](+) Payload[1-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2863](+) Payload[5-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2863](+) Payload[2-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2863](+) Payload[2-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2863](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2862](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2862](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2861](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2860](+) Payload[1-2864](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2860](+) Payload[1-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2859](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[2-2854](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[10-2865](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[10-2863](+) Payload[1-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[7-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[7-2858](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[6-2863](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[6-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2860](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2858](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[5-2853](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2860](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[4-2859](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[3-2853](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[2-2861](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[2-2857](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[13-2865](+)
other	1.0	0	0.00010028078620136381	forward_linear	False	False	True	P P P	Payload[1-2865](+) Payload[1-2865](+) Payload[12-2865](+)
