Bin	Sequences	Proportion	Patterns	Percent Full
snapback	9950.0	0.9949005099490051	10373	0.21105527638190955%
irregular_payload	27.0	0.0026997300269973002	30	0.0%
untileable_sequences	18.0	0.0017998200179982	0	0.0%
truncated_right	4.0	0.00039996000399960006	4	0.0%
other	2.0	0.00019998000199980003	3	0.0%
Totals	10001.0	1.0	10410


Subclassification	Sequences	Proportion of Sample	Tile Patterns	Proportion with a Full Payload
snapback	9950.0	0.9949	10373	0.0021105527638190956
Subclassification	Sequence Count	Repeats	Proportion of snapback	Linearity	Contains Irregular ITRs	Contains PolyX	Contains a Full Payload	Tokenized	Tile Pattern
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2831-2865](-) Payload[2837-2865](+) ITR-FLIP[24-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2830-2865](-) Payload[2683-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2827-2865](-) Payload[556-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2827-2865](-) Payload[2530-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2824-2865](-) Payload[2804-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2823-2864](-) Payload[2806-2865](+) ITR-FLIP[21-162](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2818-2865](-) Payload[2800-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2812-2865](-) Payload[2806-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2812-2865](-) Payload[2806-2862](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2812-2865](-) Payload[2800-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2812-2865](-) Payload[2800-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2812-2865](-) Payload[2800-2865](+) ITR-FLIP[21-163](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2811-2865](-) Payload[2700-2862](+) ITR-FLIP[25-161](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2807-2865](-) Payload[685-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2807-2865](-) Payload[2819-2865](+) ITR-FLIP[21-164](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2806-2865](-) Payload[2700-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2806-2865](-) Payload[2700-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2801-2865](-) Payload[2811-2865](+) ITR-FLIP[21-160](-) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2800-2865](-) Payload[2818-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[28-2865](-) Payload[9-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[28-2865](-) Payload[28-2865](+) ITR-FLIP[22-165](-) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[28-2865](-) Payload[28-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[28-2865](-) Payload[28-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2798-2865](-) Payload[2803-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2796-2865](-) Payload[1599-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2795-2865](-) Payload[2791-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2793-2865](-) Payload[2815-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2791-2865](-) Payload[2774-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2791-2865](-) Payload[2634-2865](+) ITR-FLIP[21-162](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2790-2865](-) Payload[2785-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[24-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2789-2865](-) Payload[2370-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2789-2861](-) Payload[2750-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2786-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2778-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2778-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2777-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2776-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2788-2865](-) Payload[2776-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2787-2865](-) Payload[2771-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2787-2865](-) Payload[2579-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2787-2865](-) Payload[2579-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2787-2862](-) Payload[2579-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2786-2865](-) Payload[2639-2865](+) ITR-FLIP[21-164](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2786-2865](-) Payload[2625-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2785-2865](-) Payload[2781-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2785-2865](-) Payload[2776-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2785-2865](-) Payload[2765-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2785-2865](-) Payload[2762-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2780-2865](-) Payload[2784-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2780-2865](-) Payload[2784-2857](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2778-2865](-) Payload[2788-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2778-2865](-) Payload[2763-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-163](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2778-2864](-) Payload[2763-2865](+) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2776-2865](-) Payload[2788-2864](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2775-2865](-) Payload[2763-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2771-2865](-) Payload[2645-2865](+) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2771-2865](-) Payload[2645-2860](+) ITR-FLIP[21-161](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2768-2858](-) Payload[2791-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2766-2865](-) Payload[2780-2865](+) ITR-FLIP[21-164](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2763-2865](-) Payload[2797-2862](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2763-2865](-) Payload[2786-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2763-2865](-) Payload[2778-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[24-161](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2763-2865](-) Payload[2778-2865](+) ITR-FLIP[21-163](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2763-2865](-) Payload[2778-2865](+) ITR-FLIP[21-162](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2763-2864](-) Payload[2778-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2763-2785](-) Payload[2787-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2761-2865](-) Payload[2631-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2759-2865](-) Payload[2801-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2759-2864](-) Payload[2674-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[275-2865](-) Payload[264-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2747-2865](-) Payload[573-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2747-2861](-) Payload[571-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2742-2865](-) Payload[2575-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2742-2865](-) Payload[2575-2862](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2741-2863](-) Payload[927-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2738-2862](-) Payload[2731-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2737-2865](-) Payload[2736-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2731-2860](-) Payload[2738-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2730-2865](-) Payload[888-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-162](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2728-2865](-) Payload[2838-2865](+) ITR-FLIP[21-163](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2726-2861](-) Payload[2663-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2713-2865](-) Payload[2729-2865](+) ITR-FLIP[22-163](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2713-2865](-) Payload[2729-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2712-2865](-) Payload[2524-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2711-2865](-) Payload[2649-2865](+) ITR-FLIP[24-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2710-2865](-) Payload[2738-2865](+) ITR-FLIP[21-163](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2709-2865](-) Payload[2584-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-161](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2709-2860](-) Payload[2634-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2707-2865](-) Payload[1953-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2706-2863](-) Payload[2689-2865](+) ITR-FLIP[25-165](-) ITR-FLIP[21-162](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2705-2863](-) Payload[2715-2863](+) ITR-FLIP[21-163](-) ITR-FLIP[21-161](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2703-2865](-) Payload[2084-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2701-2865](-) Payload[2083-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2700-2865](-) Payload[2806-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-162](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2700-2864](-) Payload[2688-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2697-2863](-) Payload[2706-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2692-2865](-) Payload[2677-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2689-2865](-) Payload[2699-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2686-2865](-) Payload[2625-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2686-2865](-) Payload[2624-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2685-2864](-) Payload[2695-2865](+) ITR-FLIP[23-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2683-2865](-) Payload[2658-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2682-2865](-) Payload[2667-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2680-2862](-) Payload[2658-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2678-2865](-) Payload[2655-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2678-2865](-) Payload[2655-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2673-2865](-) Payload[2819-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2673-2865](-) Payload[2691-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2672-2865](-) Payload[2652-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2672-2865](-) Payload[2652-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2670-2865](-) Payload[2670-2860](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2667-2865](-) Payload[2675-2865](+) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2661-2865](-) Payload[2721-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2658-2865](-) Payload[2667-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2658-2865](-) Payload[1184-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2655-2865](-) Payload[2678-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2655-2865](-) Payload[2678-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2655-2865](-) Payload[2678-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2655-2865](-) Payload[2678-2865](+) ITR-FLIP[21-164](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2655-2865](-) Payload[2678-2864](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2655-2865](-) Payload[2675-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2655-2860](-) Payload[2678-2863](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2652-2865](-) Payload[2672-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2649-2865](-) Payload[2708-2865](+) ITR-FLIP[21-160](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2649-2865](-) Payload[2608-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2644-2863](-) Payload[2640-2865](+) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2644-2858](-) Payload[2700-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2638-2865](-) Payload[2613-2865](+) ITR-FLIP[21-163](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2636-2865](-) Payload[2644-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2633-2865](-) Payload[2619-2865](+) ITR-FLIP[23-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2631-2865](-) Payload[2617-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2630-2865](-) Payload[2674-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2629-2865](-) Payload[2619-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2628-2865](-) Payload[2614-2865](+) ITR-FLIP[21-161](-) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	True	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2628-2865](-) Payload[2612-2865](+) ITR-FLIP[21-165](-) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2624-2865](-) Payload[2639-2865](+) ITR-FLIP[22-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2624-2865](-) Payload[2620-2865](+) ITR-FLIP[21-164](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2624-2864](-) Payload[2612-2865](+) ITR-FLIP[21-165](-)
snapback	1.0	0	0.00010050251256281407	non_linear	False	False	False	I P P I	ITR-FLIP[1-145](-) Payload[2623-2865](-) Payload[2620-2865](+) ITR-FLIP[21-165](-)
